obs_id	proj_code	locality	CAT_sp	specificity_cat	fifty	remove_cat	singlecat	cat_5	plant	common_plants_only	five	PLANT_sp	obs_date	guild	para_obs_id	para_specimen_no	USNMNM	PAR_sp	plus	GENERAL	rarity	Par_remove	singlepara_1	host_sp	source_obs_id	family_par	specificity_par
359333	BETADIV	Morox	Addaea nr. probolopsis		1	0	0	1	MAS	Yes	0	Macaranga fallacina	13.06.2005	PAR	367524	US00641880	USNM00641880	TACH519	0	MONO	1	0	1		141736	Tachinidae	
358821	BETADIV	Wamangu	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	04.02.2005	PAR	367012	US00505473	USNM00505473	TACH428	0	MONO	1	0	1		132158	Tachinidae	
359272	BETADIV	Morox	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	12.07.2005	PAR	367463	US00645378	USNM00645378	TACH428	0	MONO	1	0	1		141675	Tachinidae	
357508	BETADIV	Utai	Tamba kebea		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	10.06.2004	PAR	365699	US00492749	USNM00492749	TACH432	0	MONO	1	0	1		108548	Tachinidae	
356279	BETADIV	Wanang	Jodis albifusa		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	18.01.2003	PAR	364470	US00211843	USNM00211843	TACH232	0	MONO	1	0	1		66580	Tachinidae	
356059	BETADIV	Elem	Mellea nitida		1	0	0	1	MAC	No	1	Macaranga hispida	04.04.2003	PAR	364250	US00211619	USNM00211619	TACH438	plus	GEN	0	0	0	1	66356	Tachinidae	
356289	BETADIV	Wanang	Mellea ordinaria complex		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	30.01.2003	PAR	364480	US00211877	USNM00211877	TACH438	plus	GEN	0	0	0	1	66625	Tachinidae	
356556	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	14.10.2003	PAR	364747	US00269560	USNM00269560	TACH438	plus	GEN	0	0	0	1	75755	Tachinidae	
359324	BETADIV	Morox	Targalla palliatrix		0	0	0	1	SRB	Yes	0	Syzygium sp.	28.06.2005	PAR	367515	US00645482	USNM00645482	TACH508	0	MONO	1	0	1		141727	Tachinidae	
356057	BETADIV	Elem	Mellea sp. AAI1456		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	14.04.2003	PAR	364248	US00211617	USNM00211617	TACH438	plus	GEN	0	0	0	1	66354	Tachinidae	
356254	BETADIV	Wanang	Pharambara splendida		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	22.01.2003	PAR	364445	US00211818	USNM00211818	TACH438	plus	GEN	0	0	0	1	66555	Tachinidae	
356278	BETADIV	Wanang	Mellea sp. 1 nr. ordinaria		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	17.01.2003	PAR	364469	US00211842	USNM00211842	TACH438	plus	GEN	0	0	0	1	66579	Tachinidae	
356288	BETADIV	Wanang	Mellea sp. THYR012		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	22.01.2003	PAR	364479	US00211873	USNM00211873	TACH438	plus	GEN	0	0	0	1	66624	Tachinidae	
356698	BETADIV	Niksek	Mellea sp.near rectiviata		1	0	0	1	MAC	No	1	Macaranga hispida	30.08.2003	PAR	364889	US00269703	USNM00269703	TACH438	plus	GEN	0	0	0	1	75897	Tachinidae	
357020	BETADIV	Yapsiei	Mellea sp. THYR012		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	12.03.2004	PAR	365211	US00454071	USNM00454071	TACH438	plus	GEN	0	0	0	1	88392	Tachinidae	
357021	BETADIV	Yapsiei	Mellea sp. AAI1457		1	0	0	1	MAS	Yes	0	Macaranga fallacina	29.01.2004	PAR	365212	US00454072	USNM00454072	TACH438	plus	GEN	0	0	0	1	88393	Tachinidae	
357023	BETADIV	Yapsiei	Pharambara splendida		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	03.02.2004	PAR	365214	US00454074	USNM00454074	TACH438	plus	GEN	0	0	0	1	88395	Tachinidae	
357246	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	04.03.2004	PAR	365437	US00454379	USNM00454379	TACH438	plus	GEN	0	0	0	1	88713	Tachinidae	
357249	BETADIV	Yapsiei	Mellea nitida		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	05.03.2004	PAR	365440	US00454382	USNM00454382	TACH438	plus	GEN	0	0	0	1	88716	Tachinidae	
357250	BETADIV	Yapsiei	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	12.03.2004	PAR	365441	US00454383	USNM00454383	TACH438	plus	GEN	0	0	0	1	88717	Tachinidae	
358750	BETADIV	Wamangu	Rhodoneura aurata		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	14.03.2005	PAR	366941	US00508722	USNM00508722	TACH438	plus	GEN	0	0	0	1	132085	Tachinidae	
358751	BETADIV	Wamangu	Pharambara splendida		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	16.02.2005	PAR	366942	US00509107	USNM00509107	TACH438	plus	GEN	0	0	0	1	132086	Tachinidae	
358752	BETADIV	Wamangu	Rhodoneura aurata		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	25.03.2005	PAR	366943	US00506348	USNM00506348	TACH438	plus	GEN	0	0	0	1	132087	Tachinidae	
358753	BETADIV	Wamangu	Pharambara splendida		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	25.03.2005	PAR	366944	US00509076	USNM00509076	TACH438	plus	GEN	0	0	0	1	132088	Tachinidae	
358775	BETADIV	Wamangu	Mellea sp. 1 nr. ordinaria		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	24.03.2005	PAR	366966	US00509085	USNM00509085	TACH438	plus	GEN	0	0	0	1	132110	Tachinidae	
358777	BETADIV	Wamangu	Mellea nitida		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	17.02.2005	PAR	366968	US00508909	USNM00508909	TACH438	plus	GEN	0	0	0	1	132114	Tachinidae	
358805	BETADIV	Wamangu	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	21.01.2005	PAR	366996	US00505475	USNM00505475	TACH438	plus	GEN	0	0	0	1	132142	Tachinidae	
359264	BETADIV	Morox	Arctornis nr. intacta 1 SEM-2008		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	19.06.2005	PAR	367455	US00645469	USNM00645469	TACH438	plus	GEN	0	0	0	1	141659	Tachinidae	
359330	BETADIV	Morox	Mellea sp. AAI1460		0	0	0	0	MAS	Yes	0	Macaranga fallacina	24.06.2005	PAR	367521	US00645574	USNM00645574	TACH438	plus	GEN	0	0	0	1	141733	Tachinidae	
356042	BETADIV	Elem	Mellea nitida		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	07.04.2003	PAR	364233	US00211602	USNM00211602	TACH438	plus	GEN	0	0	0	1	66339	Tachinidae	
356594	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.10.2003	PAR	364785	US00269598	USNM00269598	TACH438	plus	GEN	0	0	0	1	75793	Tachinidae	
356738	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	13.10.2003	PAR	364929	US00269743	USNM00269743	TACH505	plus	GEN	0	0	0	1	75937	Tachinidae	
356741	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	30.09.2003	PAR	364932	US00269746	USNM00269746	TACH505	plus	GEN	0	0	0	1	75940	Tachinidae	
356770	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	14.10.2003	PAR	364961	US00269775	USNM00269775	TACH505	plus	GEN	0	0	0	1	75969	Tachinidae	
356772	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	07.10.2003	PAR	364963	US00269777	USNM00269777	TACH505	plus	GEN	0	0	0	1	75971	Tachinidae	
359295	BETADIV	Morox	Addaea pusilla		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	23.07.2005	PAR	367486	US00645533	USNM00645533	TACH438	plus	GEN	0	0	0	1	141698	Tachinidae	
359312	BETADIV	Morox	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	18.07.2005	PAR	367503	US00645375	USNM00645375	TACH438	plus	GEN	0	0	0	1	141715	Tachinidae	
359319	BETADIV	Morox	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	13.06.2005	PAR	367510	US00645540	USNM00645540	TACH438	plus	GEN	0	0	0	1	141722	Tachinidae	
357581	BETADIV	Utai	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	03.07.2004	PAR	365772	US00492779	USNM00492779	TACH522	0	MONO	1	0	1	1	108621	Tachinidae	
356023	BETADIV	Wanang	Mellea sp. 1 nr. ordinaria		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	22.12.2002	PAR	364214	US00209121	USNM00209121	TACH438	plus	GEN	0	0	0	1	59012	Tachinidae	
356027	BETADIV	Wanang	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	17.12.2002	PAR	364218	US00209125	USNM00209125	TACH438	plus	GEN	0	0	0	1	59016	Tachinidae	
356593	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	06.10.2003	PAR	364784	US00269597	USNM00269597	TACH438	plus	GEN	0	0	0	1	75792	Tachinidae	
357243	BETADIV	Yapsiei	Mellea sp. 1 nr. ordinaria		1	0	0	1	MAS	Yes	0	Macaranga fallacina	17.03.2004	PAR	365434	US00454376	USNM00454376	TACH438	plus	GEN	0	0	0	1	88710	Tachinidae	
357248	BETADIV	Yapsiei	Mellea nitida		1	0	0	1	MAR	No	1	Macaranga tsonane	05.03.2004	PAR	365439	US00454381	USNM00454381	TACH438	plus	GEN	0	0	0	1	88715	Tachinidae	
357251	BETADIV	Yapsiei	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	09.03.2004	PAR	365442	US00454384	USNM00454384	TACH438	plus	GEN	0	0	0	1	88718	Tachinidae	
357253	BETADIV	Yapsiei	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	PUN	Yes	0	Ficus pungens	08.03.2004	PAR	365444	US00454386	USNM00454386	TACH438	plus	GEN	0	0	0	1	88720	Tachinidae	
357525	BETADIV	Utai	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	17.07.2004	PAR	365716	US00492706	USNM00492706	TACH438	plus	GEN	0	0	0	1	108565	Tachinidae	
357527	BETADIV	Utai	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	29.06.2004	PAR	365718	US00492712	USNM00492712	TACH438	plus	GEN	0	0	0	1	108567	Tachinidae	
357528	BETADIV	Utai	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	09.07.2004	PAR	365719	US00492713	USNM00492713	TACH438	plus	GEN	0	0	0	1	108568	Tachinidae	
357529	BETADIV	Utai	Rhodoneura aurata		1	0	0	1	MAR	No	1	Macaranga tsonane	01.07.2004	PAR	365720	US00492714	USNM00492714	TACH438	plus	GEN	0	0	0	1	108569	Tachinidae	
357537	BETADIV	Utai	Rhodoneura aurata		1	0	0	1	MAR	No	1	Macaranga tsonane	20.06.2004	PAR	365728	US00492718	USNM00492718	TACH438	plus	GEN	0	0	0	1	108577	Tachinidae	
357540	BETADIV	Utai	Ophyx crinipes		0	0	0	1	MAR	No	1	Macaranga tsonane	02.07.2004	PAR	365731	US00492729	USNM00492729	TACH438	plus	GEN	0	0	0	1	108580	Tachinidae	
357569	BETADIV	Utai	Rhodoneura aurata		1	0	0	1	MAR	No	1	Macaranga tsonane	27.07.2004	PAR	365760	US00492754	USNM00492754	TACH438	plus	GEN	0	0	0	1	108609	Tachinidae	
358749	BETADIV	Wamangu	Rhodoneura aurata		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	23.02.2005	PAR	366940	US00508724	USNM00508724	TACH438	plus	GEN	0	0	0	1	132084	Tachinidae	
358768	BETADIV	Wamangu	Mellea rectiviata		1	0	0	1	MAP	No	1	Macaranga bifoveata	15.03.2005	PAR	366959	US00508587	USNM00508587	TACH438	plus	GEN	0	0	0	1	132103	Tachinidae	
358979	BETADIV	Wamangu	Mellea rectiviata		1	0	0	1	MAP	No	1	Macaranga bifoveata	01.04.2005	PAR	367170	US00503347	USNM00503347	TACH438	plus	GEN	0	0	0	1	132316	Tachinidae	
359260	BETADIV	Morox	Mellea sp. THYR012		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	24.07.2005	PAR	367451	US00645538	USNM00645538	TACH438	plus	GEN	0	0	0	1	141655	Tachinidae	
359296	BETADIV	Morox	Pharambara splendida		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	07.06.2005	PAR	367487	US00645563	USNM00645563	TACH438	plus	GEN	0	0	0	1	141699	Tachinidae	
359297	BETADIV	Morox	Rhodoneura aurata		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	15.06.2005	PAR	367488	US00641883	USNM00641883	TACH438	plus	GEN	0	0	0	1	141700	Tachinidae	
359298	BETADIV	Morox	Rhodoneura aurata		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	09.06.2005	PAR	367489	US00645530	USNM00645530	TACH438	plus	GEN	0	0	0	1	141701	Tachinidae	
359310	BETADIV	Morox	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	12.08.2005	PAR	367501	US00645468	USNM00645468	TACH438	plus	GEN	0	0	0	1	141713	Tachinidae	
359318	BETADIV	Morox	Mellea hieroglyphica		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	18.07.2005	PAR	367509	US00645490	USNM00645490	TACH438	plus	GEN	0	0	0	1	141721	Tachinidae	
357526	BETADIV	Utai	Rhodoneura aurata		1	0	0	1	MAR	No	1	Macaranga tsonane	06.07.2004	PAR	365717	US00492707	USNM00492707	TACH438	plus	GEN	0	0	0	1	108566	Tachinidae	
356584	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	18.09.2003	PAR	364775	US00269588	USNM00269588	TACH505	plus	GEN	0	0	0	1	75783	Tachinidae	
356714	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	20.09.2003	PAR	364905	US00269719	USNM00269719	TACH505	plus	GEN	0	0	0	1	75913	Tachinidae	
356011	BETADIV	Wanang	Asota plana		1	0	0	1	HIS	No	1	Ficus hispidioides	26.11.2002	PAR	364202	US00209109	USNM00209109	TACH505	plus	GEN	0	0	0	1	59000	Tachinidae	
356600	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	19.09.2003	PAR	364791	US00269604	USNM00269604	TACH505	plus	GEN	0	0	0	1	75799	Tachinidae	
359292	BETADIV	Morox	Rhodoneura aurata		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	06.06.2005	PAR	367483	US00645551	USNM00645551	TACH505	plus	GEN	0	0	0	1	141695	Tachinidae	
356822	BETADIV	Niksek	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	17.09.2003	PAR	365013	US00269827	USNM00269827	TACH505	plus	GEN	0	0	0	1	76021	Tachinidae	
356005	BETADIV	Wanang	Asota plana		1	0	0	1	HIS	No	1	Ficus hispidioides	20.11.2002	PAR	364196	US00209103	USNM00209103	TACH505	plus	GEN	0	0	0	1	58994	Tachinidae	
357025	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	PAR	365216	US00454076	USNM00454076	TACH505	plus	GEN	0	0	0	1	88397	Tachinidae	
356583	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	07.10.2003	PAR	364774	US00269587	USNM00269587	TACH505	plus	GEN	0	0	0	1	75782	Tachinidae	
356591	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	07.10.2003	PAR	364782	US00269595	USNM00269595	TACH505	plus	GEN	0	0	0	1	75790	Tachinidae	
356718	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	30.09.2003	PAR	364909	US00269723	USNM00269723	TACH505	plus	GEN	0	0	0	1	75917	Tachinidae	
356743	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	15.09.2003	PAR	364934	US00269748	USNM00269748	TACH505	plus	GEN	0	0	0	1	75942	Tachinidae	
356765	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	17.09.2003	PAR	364956	US00269770	USNM00269770	TACH505	plus	GEN	0	0	0	1	75964	Tachinidae	
356766	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	06.10.2003	PAR	364957	US00269771	USNM00269771	TACH505	plus	GEN	0	0	0	1	75965	Tachinidae	
356582	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	07.10.2003	PAR	364773	US00269586	USNM00269586	TACH505	plus	GEN	0	0	0	1	75781	Tachinidae	
356751	BETADIV	Niksek	Asota plana		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	04.09.2003	PAR	364942	US00269756	USNM00269756	TACH505	plus	GEN	0	0	0	1	75950	Tachinidae	
356774	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	25.09.2003	PAR	364965	US00269779	USNM00269779	TACH505	plus	GEN	0	0	0	1	75973	Tachinidae	
356783	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	11.09.2003	PAR	364974	US00269788	USNM00269788	TACH505	plus	GEN	0	0	0	1	75982	Tachinidae	
357024	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	05.03.2004	PAR	365215	US00454075	USNM00454075	TACH505	plus	GEN	0	0	0	1	88396	Tachinidae	
357273	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	05.03.2004	PAR	365464	US00457020	USNM00457020	TACH438	plus	GEN	0	0	0	1	89016	Tachinidae	
356074	BETADIV	Elem	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	02.06.2003	PAR	364265	US00211634	USNM00211634	TACH227	plus	GEN	0	0	0	1	66371	Tachinidae	
356073	BETADIV	Elem	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	25.04.2003	PAR	364264	US00211633	USNM00211633	TACH227	plus	GEN	0	0	0	1	66370	Tachinidae	
356078	BETADIV	Elem	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	21.05.2003	PAR	364269	US00211638	USNM00211638	TACH227	plus	GEN	0	0	0	1	66375	Tachinidae	
357518	BETADIV	Utai	Choreutis basalis		1	0	0	1	BER	Yes	1	Ficus hahliana	11.06.2004	PAR	365709	US00492743	USNM00492743	TACH227	plus	GEN	0	0	0	1	108558	Tachinidae	
357541	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	15.06.2004	PAR	365732	US00492730	USNM00492730	TACH227	plus	GEN	0	0	0	1	108581	Tachinidae	
358836	BETADIV	Wamangu	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	25.01.2005	PAR	367027	US00505553	USNM00505553	TACH227	plus	GEN	0	0	0	1	132173	Tachinidae	
359497	BETADIV	Morox	Mellea hieroglyphica		1	0	0	1	COP	Yes	0	Ficus copiosa	10.08.2005	PAR	367688	US00640003	USNM00640003	TACH227	plus	GEN	0	0	0	1	141900	Tachinidae	
358519	HS-CATS	Ohu2	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	06.09.2004	PAR	366710	US00503866	USNM00503866	TACH445	0	MONO	1	0	1		125018	Tachinidae	
356607	BETADIV	Niksek	Talanga sexpunctalis complex		1	0	0	1	BER	Yes	1	Ficus hahliana	08.10.2003	PAR	364798	US00269611	USNM00269611	TACH469	0	GEN	1	0	0		75806	Tachinidae	
356076	BETADIV	Elem	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	03.06.2003	PAR	364267	US00211636	USNM00211636	TACH227	plus	GEN	0	0	0	1	66373	Tachinidae	
357519	BETADIV	Utai	Choreutis basalis		1	0	0	1	BER	Yes	1	Ficus hahliana	06.07.2004	PAR	365710	US00492708	USNM00492708	TACH227	plus	GEN	0	0	0	1	108559	Tachinidae	
358844	BETADIV	Wamangu	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	28.01.2005	PAR	367035	US00505570	USNM00505570	TACH227	plus	GEN	0	0	0	1	132181	Tachinidae	
358838	BETADIV	Wamangu	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	25.01.2005	PAR	367029	US00505575	USNM00505575	TACH227	plus	GEN	0	0	0	1	132175	Tachinidae	
356072	BETADIV	Elem	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	06.06.2003	PAR	364263	US00211632	USNM00211632	TACH467	0	MONO	1	0	1		66369	Tachinidae	
356292	BETADIV	Wanang	Choreutis basalis		1	0	0	1	BER	Yes	1	Ficus hahliana	24.01.2003	PAR	364483	US00211872	USNM00211872	TACH227	plus	GEN	0	0	0	1	66628	Tachinidae	
357531	BETADIV	Utai	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	17.06.2004	PAR	365722	US00492720	USNM00492720	TACH469	0	GEN	1	0	0		108571	Tachinidae	
358694	BETADIV	Wamangu	Pharambara splendida		1	0	0	1	MAQ	No	1	Macaranga quadriglandulosa	22.02.2005	PAR	366885	US00507104	USNM00507104	TACH469	0	GEN	1	0	0		129273	Tachinidae	
357099	BETADIV	Yapsiei	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	03.02.2004	PAR	365290	US00454162	USNM00454162	TACH227	plus	GEN	0	0	0	1	88487	Tachinidae	
356071	BETADIV	Elem	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	09.06.2003	PAR	364262	US00211631	USNM00211631	TACH227	plus	GEN	0	0	0	1	66368	Tachinidae	
358730	BETADIV	Wamangu	Coelorhyncidia nitidalis		1	0	0	1	PSS	Yes	1	Psychotria micrococca	22.02.2005	PAR	366921	US00508907	USNM00508907	TACH440	0	MONO	1	0	1		132065	Tachinidae	
357512	BETADIV	Utai	Jodis albifusa		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	31.07.2004	PAR	365703	US00492745	USNM00492745	TACH473	0	MONO	1	0	1		108552	Tachinidae	
356022	BETADIV	Wanang	Mecistoptera n. sp. AAB6947		0	0	0	1	SSW	No	0	Syzygium longipes	30.12.2002	PAR	364213	US00209120	USNM00209120	TACH478	0	MONO	1	0	1		59011	Tachinidae	
358678	BETADIV	Wamangu	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	09.02.2005	PAR	366869	US00508175	USNM00508175	TACH506	plus	MONO	1	0	0	1	129257	Tachinidae	
358822	BETADIV	Wamangu	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	09.02.2005	PAR	367013	US00505520	USNM00505520	TACH506	plus	MONO	1	0	0	1	132159	Tachinidae	
357504	BETADIV	Utai	Tamba kebea		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	17.07.2004	PAR	365695	US00492737	USNM00492737	TACH482	0	MONO	1	0	1		108544	Tachinidae	
357813	HS-CATS	Ohu2	Dudua n. sp. nr. aprobola		1	0	0	1	SRB	Yes	0	Syzygium sp.	07.09.2004	PAR	366004	US00499339	USNM00499339	TACH140	0	MONO	1	0	1		117570	Tachinidae	
358537	HS-CATS	Ohu1	Meekiaria sp. AAA3380		0	0	0	1	PSS	Yes	1	Psychotria micrococca	28.06.2004	PAR	366728	US00504049	USNM00504049	TACH496	0	GEN	1	0	1		125036	Tachinidae	
357818	HS-CATS	Ohu2	Homona mermerodes		1	0	0	1	SRB	Yes	0	Syzygium sp.	08.10.2004	PAR	366009	US00499242	USNM00499242	TACH496	0	GEN	1	0	1		117575	Tachinidae	
356550	BETADIV	Niksek	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	29.09.2003	PAR	364741	US00269554	USNM00269554	TACH228	plus	GEN	0	0	0	1	75749	Tachinidae	
359314	BETADIV	Morox	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	14.07.2005	PAR	367505	US00645587	USNM00645587	TACH296	plus	GEN	0	0	0	1	141717	Tachinidae	
357536	BETADIV	Utai	Rhodoneura aurata		1	0	0	1	MAR	No	1	Macaranga tsonane	07.07.2004	PAR	365727	US00492717	USNM00492717	TACH438	plus	GEN	0	0	0	1	108576	Tachinidae	
357571	BETADIV	Utai	Philiris helena		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	21.05.2004	PAR	365762	US00492773	USNM00492773	TACH294	plus	GEN	0	0	0	1	108611	Tachinidae	
356387	BETADIV	Niksek	Arctornis nr. intacta 3 SEM-2008		1	0	0	1	MAC	No	1	Macaranga hispida	14.08.2003	PAR	364578	US00267991	USNM00267991	TACH393	plus	GEN	0	0	0	1	71388	Tachinidae	
128667	BETADIV	Wanang	Perixera sp. AAI2524		0	0	0	0	SYW	Yes	1	"Syzygium cf. ""stipulare"""	17.12.2002	CAT											209286		
128668	BETADIV	Wanang	Uraniidae sp.URAN012		0	0	1	0	BER	Yes	1	Ficus hahliana	10.12.2002	CAT											209287		
128669	BETADIV	Wanang	Holocola n. sp. AAC7734		0	0	0	1	SSW	No	0	Syzygium longipes	12.12.2002	CAT											209288		
128671	BETADIV	Wanang	Loboschiza sp. AAI1072		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	23.12.2002	CAT											209290		
128672	BETADIV	Wanang	Idiophantis n. sp. AAB7063		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	12.12.2002	CAT											209291		
128673	BETADIV	Wanang	Cryptoblabes sp. AAG0395		0	0	0	0	MAF	Yes	0	Macaranga cf. brachytricha	08.12.2002	CAT											209292		
128722	BETADIV	Wanang	Cirrhochrista xanthographis		0	0	0	1	COP	Yes	0	Ficus copiosa	13.12.2002	CAT											209341		
128723	BETADIV	Wanang	Cirrhochrista xanthographis		0	0	0	1	COP	Yes	0	Ficus copiosa	11.12.2002	CAT											209342		
128724	BETADIV	Wanang	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	28.11.2002	CAT											209343		
128725	BETADIV	Wanang	Paraphomia disjuncta		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	30.11.2002	CAT											209344		
128726	BETADIV	Wanang	Tamba kebea		1	0	0	1	SSW	No	0	Syzygium longipes	18.12.2002	CAT											209345		
128727	BETADIV	Wanang	Marapana pulverata		0	0	1	0	SSW	No	0	Syzygium longipes	27.12.2002	CAT											209346		
128728	BETADIV	Wanang	Noctuidae sp.NOCT095		0	0	1	0	SSW	No	0	Syzygium longipes	02.12.2002	CAT											209347		
128729	BETADIV	Wanang	Mellea sp. THYR012		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	29.11.2002	CAT											209348		
